gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp4-6.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=406 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1876 / 37500 positions
  played 100 games, 3793 / 37500 positions
  played 150 games, 5722 / 37500 positions
  played 200 games, 7657 / 37500 positions
  played 250 games, 9596 / 37500 positions
  played 300 games, 11369 / 37500 positions
  played 350 games, 13276 / 37500 positions
  played 400 games, 15072 / 37500 positions
  played 450 games, 16733 / 37500 positions
  played 500 games, 18578 / 37500 positions
  played 550 games, 20407 / 37500 positions
  played 600 games, 22165 / 37500 positions
  played 650 games, 23919 / 37500 positions
  played 700 games, 25740 / 37500 positions
  played 750 games, 27493 / 37500 positions
  played 800 games, 29336 / 37500 positions
  played 850 games, 31201 / 37500 positions
  played 900 games, 33011 / 37500 positions
  played 950 games, 34829 / 37500 positions
  played 1000 games, 36673 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp4-6.jnnw
