gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-7.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=507 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1758 / 37500 positions
  played 100 games, 3693 / 37500 positions
  played 150 games, 5507 / 37500 positions
  played 200 games, 7319 / 37500 positions
  played 250 games, 9257 / 37500 positions
  played 300 games, 10946 / 37500 positions
  played 350 games, 12740 / 37500 positions
  played 400 games, 14630 / 37500 positions
  played 450 games, 16455 / 37500 positions
  played 500 games, 18292 / 37500 positions
  played 550 games, 20164 / 37500 positions
  played 600 games, 22006 / 37500 positions
  played 650 games, 23806 / 37500 positions
  played 700 games, 25619 / 37500 positions
  played 750 games, 27476 / 37500 positions
  played 800 games, 29446 / 37500 positions
  played 850 games, 31265 / 37500 positions
  played 900 games, 33120 / 37500 positions
  played 950 games, 34833 / 37500 positions
  played 1000 games, 36505 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-7.jnnw
