gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-5.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=605 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1808 / 37500 positions
  played 100 games, 3557 / 37500 positions
  played 150 games, 5290 / 37500 positions
  played 200 games, 7165 / 37500 positions
  played 250 games, 9104 / 37500 positions
  played 300 games, 10830 / 37500 positions
  played 350 games, 12476 / 37500 positions
  played 400 games, 14199 / 37500 positions
  played 450 games, 16080 / 37500 positions
  played 500 games, 17867 / 37500 positions
  played 550 games, 19514 / 37500 positions
  played 600 games, 21381 / 37500 positions
  played 650 games, 23184 / 37500 positions
  played 700 games, 24975 / 37500 positions
  played 750 games, 26921 / 37500 positions
  played 800 games, 28881 / 37500 positions
  played 850 games, 30701 / 37500 positions
  played 900 games, 32593 / 37500 positions
  played 950 games, 34373 / 37500 positions
  played 1000 games, 36197 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-5.jnnw
