gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-2.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=502 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1856 / 37500 positions
  played 100 games, 3616 / 37500 positions
  played 150 games, 5505 / 37500 positions
  played 200 games, 7353 / 37500 positions
  played 250 games, 9188 / 37500 positions
  played 300 games, 11089 / 37500 positions
  played 350 games, 12869 / 37500 positions
  played 400 games, 14582 / 37500 positions
  played 450 games, 16399 / 37500 positions
  played 500 games, 18288 / 37500 positions
  played 550 games, 20158 / 37500 positions
  played 600 games, 22023 / 37500 positions
  played 650 games, 23853 / 37500 positions
  played 700 games, 25737 / 37500 positions
  played 750 games, 27526 / 37500 positions
  played 800 games, 29304 / 37500 positions
  played 850 games, 31138 / 37500 positions
  played 900 games, 32929 / 37500 positions
  played 950 games, 34719 / 37500 positions
  played 1000 games, 36481 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-2.jnnw
205b-wdl-loop-proxy/artefacts.src/sp5-2.jnnw
