gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp3-7.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=307 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1681 / 37500 positions
  played 100 games, 3538 / 37500 positions
  played 150 games, 5340 / 37500 positions
  played 200 games, 7167 / 37500 positions
  played 250 games, 9012 / 37500 positions
  played 300 games, 10714 / 37500 positions
  played 350 games, 12606 / 37500 positions
  played 400 games, 14404 / 37500 positions
  played 450 games, 16263 / 37500 positions
  played 500 games, 17985 / 37500 positions
  played 550 games, 19843 / 37500 positions
  played 600 games, 21641 / 37500 positions
  played 650 games, 23498 / 37500 positions
  played 700 games, 25246 / 37500 positions
  played 750 games, 26906 / 37500 positions
  played 800 games, 28598 / 37500 positions
  played 850 games, 30515 / 37500 positions
  played 900 games, 32380 / 37500 positions
  played 950 games, 34185 / 37500 positions
  played 1000 games, 35977 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp3-7.jnnw
