gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp1-1.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=101 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1734 / 37500 positions
  played 100 games, 3474 / 37500 positions
  played 150 games, 5260 / 37500 positions
  played 200 games, 7083 / 37500 positions
  played 250 games, 8907 / 37500 positions
  played 300 games, 10828 / 37500 positions
  played 350 games, 12752 / 37500 positions
  played 400 games, 14535 / 37500 positions
  played 450 games, 16361 / 37500 positions
  played 500 games, 18126 / 37500 positions
  played 550 games, 20007 / 37500 positions
  played 600 games, 21874 / 37500 positions
  played 650 games, 23719 / 37500 positions
  played 700 games, 25732 / 37500 positions
  played 750 games, 27611 / 37500 positions
  played 800 games, 29364 / 37500 positions
  played 850 games, 31119 / 37500 positions
  played 900 games, 32920 / 37500 positions
  played 950 games, 34771 / 37500 positions
  played 1000 games, 36595 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp1-1.jnnw
