gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp1-8.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=108 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1744 / 37500 positions
  played 100 games, 3669 / 37500 positions
  played 150 games, 5433 / 37500 positions
  played 200 games, 7381 / 37500 positions
  played 250 games, 9154 / 37500 positions
  played 300 games, 10864 / 37500 positions
  played 350 games, 12703 / 37500 positions
  played 400 games, 14447 / 37500 positions
  played 450 games, 16413 / 37500 positions
  played 500 games, 18131 / 37500 positions
  played 550 games, 20011 / 37500 positions
  played 600 games, 21718 / 37500 positions
  played 650 games, 23600 / 37500 positions
  played 700 games, 25425 / 37500 positions
  played 750 games, 27355 / 37500 positions
  played 800 games, 29101 / 37500 positions
  played 850 games, 31072 / 37500 positions
  played 900 games, 32872 / 37500 positions
  played 950 games, 34702 / 37500 positions
  played 1000 games, 36513 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp1-8.jnnw
