gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp2-1.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=201 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1735 / 37500 positions
  played 100 games, 3397 / 37500 positions
  played 150 games, 5292 / 37500 positions
  played 200 games, 7032 / 37500 positions
  played 250 games, 8859 / 37500 positions
  played 300 games, 10775 / 37500 positions
  played 350 games, 12545 / 37500 positions
  played 400 games, 14249 / 37500 positions
  played 450 games, 16145 / 37500 positions
  played 500 games, 17961 / 37500 positions
  played 550 games, 19855 / 37500 positions
  played 600 games, 21700 / 37500 positions
  played 650 games, 23474 / 37500 positions
  played 700 games, 25280 / 37500 positions
  played 750 games, 27054 / 37500 positions
  played 800 games, 28876 / 37500 positions
  played 850 games, 30700 / 37500 positions
  played 900 games, 32699 / 37500 positions
  played 950 games, 34518 / 37500 positions
  played 1000 games, 36260 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp2-1.jnnw
