gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-6.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=506 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1881 / 37500 positions
  played 100 games, 3739 / 37500 positions
  played 150 games, 5588 / 37500 positions
  played 200 games, 7440 / 37500 positions
  played 250 games, 9259 / 37500 positions
  played 300 games, 11060 / 37500 positions
  played 350 games, 12789 / 37500 positions
  played 400 games, 14553 / 37500 positions
  played 450 games, 16330 / 37500 positions
  played 500 games, 18205 / 37500 positions
  played 550 games, 20100 / 37500 positions
  played 600 games, 21974 / 37500 positions
  played 650 games, 23699 / 37500 positions
  played 700 games, 25388 / 37500 positions
  played 750 games, 27190 / 37500 positions
  played 800 games, 28989 / 37500 positions
  played 850 games, 30845 / 37500 positions
  played 900 games, 32789 / 37500 positions
  played 950 games, 34599 / 37500 positions
  played 1000 games, 36368 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-6.jnnw
