gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-4.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=604 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1804 / 37500 positions
  played 100 games, 3558 / 37500 positions
  played 150 games, 5301 / 37500 positions
  played 200 games, 7098 / 37500 positions
  played 250 games, 8925 / 37500 positions
  played 300 games, 10845 / 37500 positions
  played 350 games, 12633 / 37500 positions
  played 400 games, 14527 / 37500 positions
  played 450 games, 16243 / 37500 positions
  played 500 games, 18028 / 37500 positions
  played 550 games, 19748 / 37500 positions
  played 600 games, 21540 / 37500 positions
  played 650 games, 23466 / 37500 positions
  played 700 games, 25261 / 37500 positions
  played 750 games, 27045 / 37500 positions
  played 800 games, 28802 / 37500 positions
  played 850 games, 30739 / 37500 positions
  played 900 games, 32584 / 37500 positions
  played 950 games, 34342 / 37500 positions
  played 1000 games, 36122 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-4.jnnw
