gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-4.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=504 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1792 / 37500 positions
  played 100 games, 3599 / 37500 positions
  played 150 games, 5397 / 37500 positions
  played 200 games, 7180 / 37500 positions
  played 250 games, 8953 / 37500 positions
  played 300 games, 10839 / 37500 positions
  played 350 games, 12497 / 37500 positions
  played 400 games, 14312 / 37500 positions
  played 450 games, 16024 / 37500 positions
  played 500 games, 17895 / 37500 positions
  played 550 games, 19789 / 37500 positions
  played 600 games, 21655 / 37500 positions
  played 650 games, 23533 / 37500 positions
  played 700 games, 25471 / 37500 positions
  played 750 games, 27259 / 37500 positions
  played 800 games, 28985 / 37500 positions
  played 850 games, 30780 / 37500 positions
  played 900 games, 32563 / 37500 positions
  played 950 games, 34248 / 37500 positions
  played 1000 games, 36085 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp5-4.jnnw
