gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp2-8.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=208 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1772 / 37500 positions
  played 100 games, 3520 / 37500 positions
  played 150 games, 5303 / 37500 positions
  played 200 games, 7194 / 37500 positions
  played 250 games, 8902 / 37500 positions
  played 300 games, 10644 / 37500 positions
  played 350 games, 12452 / 37500 positions
  played 400 games, 14199 / 37500 positions
  played 450 games, 15926 / 37500 positions
  played 500 games, 17868 / 37500 positions
  played 550 games, 19661 / 37500 positions
  played 600 games, 21438 / 37500 positions
  played 650 games, 23293 / 37500 positions
  played 700 games, 25191 / 37500 positions
  played 750 games, 27044 / 37500 positions
  played 800 games, 28802 / 37500 positions
  played 850 games, 30477 / 37500 positions
  played 900 games, 32167 / 37500 positions
  played 950 games, 34001 / 37500 positions
  played 1000 games, 35847 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp2-8.jnnw
