gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp1-4.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=104 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1670 / 37500 positions
  played 100 games, 3598 / 37500 positions
  played 150 games, 5475 / 37500 positions
  played 200 games, 7254 / 37500 positions
  played 250 games, 9183 / 37500 positions
  played 300 games, 11008 / 37500 positions
  played 350 games, 12871 / 37500 positions
  played 400 games, 14686 / 37500 positions
  played 450 games, 16318 / 37500 positions
  played 500 games, 18229 / 37500 positions
  played 550 games, 20055 / 37500 positions
  played 600 games, 21816 / 37500 positions
  played 650 games, 23679 / 37500 positions
  played 700 games, 25535 / 37500 positions
  played 750 games, 27400 / 37500 positions
  played 800 games, 29229 / 37500 positions
  played 850 games, 30959 / 37500 positions
  played 900 games, 32701 / 37500 positions
  played 950 games, 34520 / 37500 positions
  played 1000 games, 36252 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp1-4.jnnw
