gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp3-4.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=304 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1750 / 37500 positions
  played 100 games, 3582 / 37500 positions
  played 150 games, 5367 / 37500 positions
  played 200 games, 7242 / 37500 positions
  played 250 games, 9108 / 37500 positions
  played 300 games, 10887 / 37500 positions
  played 350 games, 12608 / 37500 positions
  played 400 games, 14270 / 37500 positions
  played 450 games, 16059 / 37500 positions
  played 500 games, 17879 / 37500 positions
  played 550 games, 19624 / 37500 positions
  played 600 games, 21439 / 37500 positions
  played 650 games, 23410 / 37500 positions
  played 700 games, 25228 / 37500 positions
  played 750 games, 27058 / 37500 positions
  played 800 games, 28866 / 37500 positions
  played 850 games, 30657 / 37500 positions
  played 900 games, 32455 / 37500 positions
  played 950 games, 34349 / 37500 positions
  played 1000 games, 36247 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp3-4.jnnw
