gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-6.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=606 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1857 / 37500 positions
  played 100 games, 3625 / 37500 positions
  played 150 games, 5366 / 37500 positions
  played 200 games, 7117 / 37500 positions
  played 250 games, 9025 / 37500 positions
  played 300 games, 10613 / 37500 positions
  played 350 games, 12367 / 37500 positions
  played 400 games, 14116 / 37500 positions
  played 450 games, 16048 / 37500 positions
  played 500 games, 17709 / 37500 positions
  played 550 games, 19549 / 37500 positions
  played 600 games, 21299 / 37500 positions
  played 650 games, 23047 / 37500 positions
  played 700 games, 24877 / 37500 positions
  played 750 games, 26625 / 37500 positions
  played 800 games, 28526 / 37500 positions
  played 850 games, 30428 / 37500 positions
  played 900 games, 32259 / 37500 positions
  played 950 games, 34054 / 37500 positions
  played 1000 games, 35798 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-6.jnnw
