gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp4-8.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=408 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1855 / 37500 positions
  played 100 games, 3818 / 37500 positions
  played 150 games, 5684 / 37500 positions
  played 200 games, 7498 / 37500 positions
  played 250 games, 9182 / 37500 positions
  played 300 games, 11106 / 37500 positions
  played 350 games, 12948 / 37500 positions
  played 400 games, 14902 / 37500 positions
  played 450 games, 16733 / 37500 positions
  played 500 games, 18640 / 37500 positions
  played 550 games, 20519 / 37500 positions
  played 600 games, 22293 / 37500 positions
  played 650 games, 24079 / 37500 positions
  played 700 games, 25986 / 37500 positions
  played 750 games, 27894 / 37500 positions
  played 800 games, 29728 / 37500 positions
  played 850 games, 31553 / 37500 positions
  played 900 games, 33251 / 37500 positions
  played 950 games, 35108 / 37500 positions
  played 1000 games, 36901 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp4-8.jnnw
