gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-1.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=601 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1825 / 37500 positions
  played 100 games, 3586 / 37500 positions
  played 150 games, 5475 / 37500 positions
  played 200 games, 7379 / 37500 positions
  played 250 games, 9131 / 37500 positions
  played 300 games, 10909 / 37500 positions
  played 350 games, 12752 / 37500 positions
  played 400 games, 14490 / 37500 positions
  played 450 games, 16272 / 37500 positions
  played 500 games, 18070 / 37500 positions
  played 550 games, 19820 / 37500 positions
  played 600 games, 21729 / 37500 positions
  played 650 games, 23557 / 37500 positions
  played 700 games, 25302 / 37500 positions
  played 750 games, 27047 / 37500 positions
  played 800 games, 28930 / 37500 positions
  played 850 games, 30709 / 37500 positions
  played 900 games, 32658 / 37500 positions
  played 950 games, 34513 / 37500 positions
  played 1000 games, 36386 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp6-1.jnnw
