gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp2-4.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=204 nnue=/root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1853 / 37500 positions
  played 100 games, 3714 / 37500 positions
  played 150 games, 5504 / 37500 positions
  played 200 games, 7381 / 37500 positions
  played 250 games, 9246 / 37500 positions
  played 300 games, 11050 / 37500 positions
  played 350 games, 12862 / 37500 positions
  played 400 games, 14821 / 37500 positions
  played 450 games, 16704 / 37500 positions
  played 500 games, 18540 / 37500 positions
  played 550 games, 20286 / 37500 positions
  played 600 games, 22001 / 37500 positions
  played 650 games, 23739 / 37500 positions
  played 700 games, 25578 / 37500 positions
  played 750 games, 27453 / 37500 positions
  played 800 games, 29425 / 37500 positions
  played 850 games, 31242 / 37500 positions
  played 900 games, 32973 / 37500 positions
  played 950 games, 34869 / 37500 positions
  played 1000 games, 36666 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0205b-wdl-loop-proxy/artefacts.src/sp2-4.jnnw
