input : /root/jass/jobs/results/0086-v11-selfplay-scan-distill-pilot/artefacts.src/v11-selfplay-raw.bin (500000 records, processing 62501 from offset 312505)
  5000/62501  (8.0%)  rate=55.7 pos/s  eta=17.2 min  skipped=16
  10000/62501  (16.0%)  rate=54.7 pos/s  eta=16.0 min  skipped=32
  15000/62501  (24.0%)  rate=55.0 pos/s  eta=14.4 min  skipped=56
  20000/62501  (32.0%)  rate=55.1 pos/s  eta=12.8 min  skipped=76
  25000/62501  (40.0%)  rate=55.2 pos/s  eta=11.3 min  skipped=95
  30000/62501  (48.0%)  rate=55.2 pos/s  eta=9.8 min  skipped=110
  35000/62501  (56.0%)  rate=55.4 pos/s  eta=8.3 min  skipped=130
  40000/62501  (64.0%)  rate=55.4 pos/s  eta=6.8 min  skipped=150
  45000/62501  (72.0%)  rate=55.3 pos/s  eta=5.3 min  skipped=172
  50000/62501  (80.0%)  rate=55.4 pos/s  eta=3.8 min  skipped=191
  55000/62501  (88.0%)  rate=55.3 pos/s  eta=2.3 min  skipped=207
  60000/62501  (96.0%)  rate=55.4 pos/s  eta=0.8 min  skipped=225
wrote /root/jass/jobs/results/0086-v11-selfplay-scan-distill-pilot/artefacts.src/rel-shard-5.bin (62501 records, 233 skipped)
