gen-data-wdl: n=62500 out=/root/jass/jobs/results/0086-v11-selfplay-scan-distill-pilot/artefacts.src/shard-8.bin eval_depth=4 play_depth=4 max_plies=200 seed=86008 nnue=/root/jass/jobs/results/0083-scan-distill-v11-capacity-bump/artefacts.src/arch-1024-512/nnue-1024-512-q.bin quiet_only=true pv_extract=3
  played 50 games, 1105 / 62500 positions
  played 100 games, 2350 / 62500 positions
  played 150 games, 3517 / 62500 positions
  played 200 games, 4691 / 62500 positions
  played 250 games, 5959 / 62500 positions
  played 300 games, 7068 / 62500 positions
  played 350 games, 8315 / 62500 positions
  played 400 games, 9487 / 62500 positions
  played 450 games, 10718 / 62500 positions
  played 500 games, 11971 / 62500 positions
  played 550 games, 13192 / 62500 positions
  played 600 games, 14396 / 62500 positions
  played 650 games, 15583 / 62500 positions
  played 700 games, 16777 / 62500 positions
  played 750 games, 17904 / 62500 positions
  played 800 games, 19113 / 62500 positions
  played 850 games, 20312 / 62500 positions
  played 900 games, 21524 / 62500 positions
  played 950 games, 22718 / 62500 positions
  played 1000 games, 24067 / 62500 positions
  played 1050 games, 25276 / 62500 positions
  played 1100 games, 26442 / 62500 positions
  played 1150 games, 27582 / 62500 positions
  played 1200 games, 28735 / 62500 positions
  played 1250 games, 30015 / 62500 positions
  played 1300 games, 31149 / 62500 positions
  played 1350 games, 32340 / 62500 positions
  played 1400 games, 33482 / 62500 positions
  played 1450 games, 34656 / 62500 positions
  played 1500 games, 35816 / 62500 positions
  played 1550 games, 37080 / 62500 positions
  played 1600 games, 38248 / 62500 positions
  played 1650 games, 39398 / 62500 positions
  played 1700 games, 40587 / 62500 positions
  played 1750 games, 41794 / 62500 positions
  played 1800 games, 42941 / 62500 positions
  played 1850 games, 44219 / 62500 positions
  played 1900 games, 45366 / 62500 positions
  played 1950 games, 46564 / 62500 positions
  played 2000 games, 47741 / 62500 positions
  played 2050 games, 48947 / 62500 positions
  played 2100 games, 50167 / 62500 positions
  played 2150 games, 51358 / 62500 positions
  played 2200 games, 52574 / 62500 positions
  played 2250 games, 53824 / 62500 positions
  played 2300 games, 54948 / 62500 positions
  played 2350 games, 56202 / 62500 positions
  played 2400 games, 57593 / 62500 positions
  played 2450 games, 58757 / 62500 positions
  played 2500 games, 59994 / 62500 positions
  played 2550 games, 61266 / 62500 positions
  played 2600 games, 62500 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/0086-v11-selfplay-scan-distill-pilot/artefacts.src/shard-8.bin
