input : /root/jass/jobs/results/0086-v11-selfplay-scan-distill-pilot/artefacts.src/v11-selfplay-raw.bin (500000 records, processing 62501 from offset 125002)
  5000/62501  (8.0%)  rate=56.2 pos/s  eta=17.0 min  skipped=16
  10000/62501  (16.0%)  rate=55.1 pos/s  eta=15.9 min  skipped=33
  15000/62501  (24.0%)  rate=54.8 pos/s  eta=14.4 min  skipped=57
  20000/62501  (32.0%)  rate=54.8 pos/s  eta=12.9 min  skipped=80
  25000/62501  (40.0%)  rate=54.4 pos/s  eta=11.5 min  skipped=99
  30000/62501  (48.0%)  rate=54.6 pos/s  eta=9.9 min  skipped=122
  35000/62501  (56.0%)  rate=54.6 pos/s  eta=8.4 min  skipped=146
  40000/62501  (64.0%)  rate=54.7 pos/s  eta=6.9 min  skipped=167
  45000/62501  (72.0%)  rate=54.7 pos/s  eta=5.3 min  skipped=193
  50000/62501  (80.0%)  rate=54.8 pos/s  eta=3.8 min  skipped=214
  55000/62501  (88.0%)  rate=54.9 pos/s  eta=2.3 min  skipped=230
  60000/62501  (96.0%)  rate=54.9 pos/s  eta=0.8 min  skipped=249
wrote /root/jass/jobs/results/0086-v11-selfplay-scan-distill-pilot/artefacts.src/rel-shard-2.bin (62501 records, 263 skipped)
