gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp6.12.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=21204085 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1613 / 18750 positions
  played 100 games, 3150 / 18750 positions
  played 150 games, 4630 / 18750 positions
  played 200 games, 6265 / 18750 positions
  played 250 games, 7639 / 18750 positions
  played 300 games, 9198 / 18750 positions
  played 350 games, 10723 / 18750 positions
  played 400 games, 12215 / 18750 positions
  played 450 games, 13756 / 18750 positions
  played 500 games, 15300 / 18750 positions
  played 550 games, 16851 / 18750 positions
  played 600 games, 18262 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp6.12.jnnw
