gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp2.2.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=489925762 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1503 / 18750 positions
  played 100 games, 2945 / 18750 positions
  played 150 games, 4488 / 18750 positions
  played 200 games, 5921 / 18750 positions
  played 250 games, 7484 / 18750 positions
  played 300 games, 8867 / 18750 positions
  played 350 games, 10318 / 18750 positions
  played 400 games, 11873 / 18750 positions
  played 450 games, 13375 / 18750 positions
  played 500 games, 14846 / 18750 positions
  played 550 games, 16366 / 18750 positions
  played 600 games, 17809 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp2.2.jnnw
