gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp8.2.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=18574587 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1522 / 18750 positions
  played 100 games, 3059 / 18750 positions
  played 150 games, 4541 / 18750 positions
  played 200 games, 5984 / 18750 positions
  played 250 games, 7450 / 18750 positions
  played 300 games, 8886 / 18750 positions
  played 350 games, 10340 / 18750 positions
  played 400 games, 11748 / 18750 positions
  played 450 games, 13186 / 18750 positions
  played 500 games, 14657 / 18750 positions
  played 550 games, 16171 / 18750 positions
  played 600 games, 17729 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp8.2.jnnw
