gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp7.8.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=229748582 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1396 / 18750 positions
  played 100 games, 2893 / 18750 positions
  played 150 games, 4387 / 18750 positions
  played 200 games, 5873 / 18750 positions
  played 250 games, 7433 / 18750 positions
  played 300 games, 8868 / 18750 positions
  played 350 games, 10348 / 18750 positions
  played 400 games, 11729 / 18750 positions
  played 450 games, 13223 / 18750 positions
  played 500 games, 14756 / 18750 positions
  played 550 games, 16266 / 18750 positions
  played 600 games, 17900 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp7.8.jnnw
