gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp7.9.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=70465135 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1478 / 18750 positions
  played 100 games, 2971 / 18750 positions
  played 150 games, 4475 / 18750 positions
  played 200 games, 5930 / 18750 positions
  played 250 games, 7352 / 18750 positions
  played 300 games, 8955 / 18750 positions
  played 350 games, 10476 / 18750 positions
  played 400 games, 12066 / 18750 positions
  played 450 games, 13593 / 18750 positions
  played 500 games, 15185 / 18750 positions
  played 550 games, 16595 / 18750 positions
  played 600 games, 18138 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp7.9.jnnw
