gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp3.14.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=1406414 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1567 / 18750 positions
  played 100 games, 3090 / 18750 positions
  played 150 games, 4634 / 18750 positions
  played 200 games, 6085 / 18750 positions
  played 250 games, 7499 / 18750 positions
  played 300 games, 9027 / 18750 positions
  played 350 games, 10486 / 18750 positions
  played 400 games, 11896 / 18750 positions
  played 450 games, 13325 / 18750 positions
  played 500 games, 14750 / 18750 positions
  played 550 games, 16189 / 18750 positions
  played 600 games, 17648 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp3.14.jnnw
