gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp6.4.jnnw eval_depth=4 play_depth=4 max_plies=200 seed=323158587 nnue=/root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1396 / 18750 positions
  played 100 games, 2953 / 18750 positions
  played 150 games, 4409 / 18750 positions
  played 200 games, 5900 / 18750 positions
  played 250 games, 7428 / 18750 positions
  played 300 games, 9042 / 18750 positions
  played 350 games, 10518 / 18750 positions
  played 400 games, 12131 / 18750 positions
  played 450 games, 13703 / 18750 positions
  played 500 games, 15122 / 18750 positions
  played 550 games, 16693 / 18750 positions
  played 600 games, 18320 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0363-wdl-bootstrap-scan-style/artefacts.src/sp6.4.jnnw
