gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-4.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=13045 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1415 / 75000 positions
  played 100 games, 2768 / 75000 positions
  played 150 games, 4160 / 75000 positions
  played 200 games, 5501 / 75000 positions
  played 250 games, 6985 / 75000 positions
  played 300 games, 8404 / 75000 positions
  played 350 games, 9833 / 75000 positions
  played 400 games, 11146 / 75000 positions
  played 450 games, 12530 / 75000 positions
  played 500 games, 13916 / 75000 positions
  played 550 games, 15275 / 75000 positions
  played 600 games, 16735 / 75000 positions
  played 650 games, 18122 / 75000 positions
  played 700 games, 19528 / 75000 positions
  played 750 games, 20952 / 75000 positions
  played 800 games, 22340 / 75000 positions
  played 850 games, 23725 / 75000 positions
  played 900 games, 25200 / 75000 positions
  played 950 games, 26587 / 75000 positions
  played 1000 games, 28040 / 75000 positions
  played 1050 games, 29417 / 75000 positions
  played 1100 games, 30828 / 75000 positions
  played 1150 games, 32216 / 75000 positions
  played 1200 games, 33604 / 75000 positions
  played 1250 games, 35036 / 75000 positions
  played 1300 games, 36460 / 75000 positions
  played 1350 games, 37816 / 75000 positions
  played 1400 games, 39224 / 75000 positions
  played 1450 games, 40600 / 75000 positions
  played 1500 games, 42011 / 75000 positions
  played 1550 games, 43353 / 75000 positions
  played 1600 games, 44798 / 75000 positions
  played 1650 games, 46237 / 75000 positions
  played 1700 games, 47610 / 75000 positions
  played 1750 games, 48996 / 75000 positions
  played 1800 games, 50421 / 75000 positions
  played 1850 games, 51800 / 75000 positions
  played 1900 games, 53136 / 75000 positions
  played 1950 games, 54552 / 75000 positions
  played 2000 games, 55995 / 75000 positions
  played 2050 games, 57418 / 75000 positions
  played 2100 games, 58794 / 75000 positions
  played 2150 games, 60160 / 75000 positions
  played 2200 games, 61552 / 75000 positions
  played 2250 games, 62933 / 75000 positions
  played 2300 games, 64356 / 75000 positions
  played 2350 games, 65738 / 75000 positions
  played 2400 games, 67098 / 75000 positions
  played 2450 games, 68476 / 75000 positions
  played 2500 games, 69886 / 75000 positions
  played 2550 games, 71297 / 75000 positions
  played 2600 games, 72625 / 75000 positions
  played 2650 games, 73948 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-4.jnnw
