gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp7-2.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=30595 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1305 / 75000 positions
  played 100 games, 2674 / 75000 positions
  played 150 games, 4077 / 75000 positions
  played 200 games, 5473 / 75000 positions
  played 250 games, 6800 / 75000 positions
  played 300 games, 8096 / 75000 positions
  played 350 games, 9503 / 75000 positions
  played 400 games, 10904 / 75000 positions
  played 450 games, 12320 / 75000 positions
  played 500 games, 13705 / 75000 positions
  played 550 games, 15035 / 75000 positions
  played 600 games, 16420 / 75000 positions
  played 650 games, 17863 / 75000 positions
  played 700 games, 19221 / 75000 positions
  played 750 games, 20571 / 75000 positions
  played 800 games, 21938 / 75000 positions
  played 850 games, 23280 / 75000 positions
  played 900 games, 24654 / 75000 positions
  played 950 games, 25992 / 75000 positions
  played 1000 games, 27361 / 75000 positions
  played 1050 games, 28770 / 75000 positions
  played 1100 games, 30194 / 75000 positions
  played 1150 games, 31572 / 75000 positions
  played 1200 games, 32906 / 75000 positions
  played 1250 games, 34330 / 75000 positions
  played 1300 games, 35700 / 75000 positions
  played 1350 games, 37044 / 75000 positions
  played 1400 games, 38435 / 75000 positions
  played 1450 games, 39793 / 75000 positions
  played 1500 games, 41160 / 75000 positions
  played 1550 games, 42561 / 75000 positions
  played 1600 games, 43898 / 75000 positions
  played 1650 games, 45286 / 75000 positions
  played 1700 games, 46657 / 75000 positions
  played 1750 games, 48028 / 75000 positions
  played 1800 games, 49386 / 75000 positions
  played 1850 games, 50766 / 75000 positions
  played 1900 games, 52186 / 75000 positions
  played 1950 games, 53564 / 75000 positions
  played 2000 games, 54902 / 75000 positions
  played 2050 games, 56303 / 75000 positions
  played 2100 games, 57682 / 75000 positions
  played 2150 games, 59071 / 75000 positions
  played 2200 games, 60465 / 75000 positions
  played 2250 games, 61817 / 75000 positions
  played 2300 games, 63172 / 75000 positions
  played 2350 games, 64562 / 75000 positions
  played 2400 games, 65931 / 75000 positions
  played 2450 games, 67246 / 75000 positions
  played 2500 games, 68594 / 75000 positions
  played 2550 games, 69977 / 75000 positions
  played 2600 games, 71298 / 75000 positions
  played 2650 games, 72652 / 75000 positions
  played 2700 games, 74037 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp7-2.jnnw
