gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp2-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=6510 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1412 / 75000 positions
  played 100 games, 2854 / 75000 positions
  played 150 games, 4227 / 75000 positions
  played 200 games, 5629 / 75000 positions
  played 250 games, 6977 / 75000 positions
  played 300 games, 8345 / 75000 positions
  played 350 games, 9729 / 75000 positions
  played 400 games, 11149 / 75000 positions
  played 450 games, 12503 / 75000 positions
  played 500 games, 13890 / 75000 positions
  played 550 games, 15315 / 75000 positions
  played 600 games, 16728 / 75000 positions
  played 650 games, 18117 / 75000 positions
  played 700 games, 19529 / 75000 positions
  played 750 games, 20946 / 75000 positions
  played 800 games, 22331 / 75000 positions
  played 850 games, 23791 / 75000 positions
  played 900 games, 25095 / 75000 positions
  played 950 games, 26462 / 75000 positions
  played 1000 games, 27874 / 75000 positions
  played 1050 games, 29245 / 75000 positions
  played 1100 games, 30616 / 75000 positions
  played 1150 games, 31933 / 75000 positions
  played 1200 games, 33301 / 75000 positions
  played 1250 games, 34662 / 75000 positions
  played 1300 games, 35990 / 75000 positions
  played 1350 games, 37347 / 75000 positions
  played 1400 games, 38688 / 75000 positions
  played 1450 games, 40106 / 75000 positions
  played 1500 games, 41495 / 75000 positions
  played 1550 games, 42918 / 75000 positions
  played 1600 games, 44303 / 75000 positions
  played 1650 games, 45630 / 75000 positions
  played 1700 games, 47071 / 75000 positions
  played 1750 games, 48432 / 75000 positions
  played 1800 games, 49789 / 75000 positions
  played 1850 games, 51222 / 75000 positions
  played 1900 games, 52515 / 75000 positions
  played 1950 games, 53987 / 75000 positions
  played 2000 games, 55334 / 75000 positions
  played 2050 games, 56702 / 75000 positions
  played 2100 games, 58030 / 75000 positions
  played 2150 games, 59451 / 75000 positions
  played 2200 games, 60874 / 75000 positions
  played 2250 games, 62284 / 75000 positions
  played 2300 games, 63663 / 75000 positions
  played 2350 games, 65010 / 75000 positions
  played 2400 games, 66430 / 75000 positions
  played 2450 games, 67736 / 75000 positions
  played 2500 games, 69089 / 75000 positions
  played 2550 games, 70438 / 75000 positions
  played 2600 games, 71854 / 75000 positions
  played 2650 games, 73264 / 75000 positions
  played 2700 games, 74680 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp2-8.jnnw
