gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp2-4.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=31904 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1411 / 75000 positions
  played 100 games, 2784 / 75000 positions
  played 150 games, 4184 / 75000 positions
  played 200 games, 5519 / 75000 positions
  played 250 games, 6933 / 75000 positions
  played 300 games, 8273 / 75000 positions
  played 350 games, 9711 / 75000 positions
  played 400 games, 11087 / 75000 positions
  played 450 games, 12492 / 75000 positions
  played 500 games, 13872 / 75000 positions
  played 550 games, 15266 / 75000 positions
  played 600 games, 16651 / 75000 positions
  played 650 games, 18017 / 75000 positions
  played 700 games, 19407 / 75000 positions
  played 750 games, 20747 / 75000 positions
  played 800 games, 22065 / 75000 positions
  played 850 games, 23484 / 75000 positions
  played 900 games, 24790 / 75000 positions
  played 950 games, 26117 / 75000 positions
  played 1000 games, 27518 / 75000 positions
  played 1050 games, 28903 / 75000 positions
  played 1100 games, 30296 / 75000 positions
  played 1150 games, 31689 / 75000 positions
  played 1200 games, 33040 / 75000 positions
  played 1250 games, 34463 / 75000 positions
  played 1300 games, 35760 / 75000 positions
  played 1350 games, 37115 / 75000 positions
  played 1400 games, 38527 / 75000 positions
  played 1450 games, 39872 / 75000 positions
  played 1500 games, 41249 / 75000 positions
  played 1550 games, 42709 / 75000 positions
  played 1600 games, 44063 / 75000 positions
  played 1650 games, 45425 / 75000 positions
  played 1700 games, 46808 / 75000 positions
  played 1750 games, 48158 / 75000 positions
  played 1800 games, 49549 / 75000 positions
  played 1850 games, 51036 / 75000 positions
  played 1900 games, 52409 / 75000 positions
  played 1950 games, 53815 / 75000 positions
  played 2000 games, 55150 / 75000 positions
  played 2050 games, 56535 / 75000 positions
  played 2100 games, 57909 / 75000 positions
  played 2150 games, 59284 / 75000 positions
  played 2200 games, 60657 / 75000 positions
  played 2250 games, 62025 / 75000 positions
  played 2300 games, 63430 / 75000 positions
  played 2350 games, 64767 / 75000 positions
  played 2400 games, 66144 / 75000 positions
  played 2450 games, 67469 / 75000 positions
  played 2500 games, 68891 / 75000 positions
  played 2550 games, 70292 / 75000 positions
  played 2600 games, 71693 / 75000 positions
  played 2650 games, 73049 / 75000 positions
  played 2700 games, 74452 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp2-4.jnnw
