gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp7-7.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=8254 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1411 / 75000 positions
  played 100 games, 2874 / 75000 positions
  played 150 games, 4343 / 75000 positions
  played 200 games, 5661 / 75000 positions
  played 250 games, 6956 / 75000 positions
  played 300 games, 8388 / 75000 positions
  played 350 games, 9778 / 75000 positions
  played 400 games, 11170 / 75000 positions
  played 450 games, 12600 / 75000 positions
  played 500 games, 14016 / 75000 positions
  played 550 games, 15367 / 75000 positions
  played 600 games, 16671 / 75000 positions
  played 650 games, 18093 / 75000 positions
  played 700 games, 19482 / 75000 positions
  played 750 games, 20862 / 75000 positions
  played 800 games, 22192 / 75000 positions
  played 850 games, 23553 / 75000 positions
  played 900 games, 24924 / 75000 positions
  played 950 games, 26306 / 75000 positions
  played 1000 games, 27757 / 75000 positions
  played 1050 games, 29143 / 75000 positions
  played 1100 games, 30548 / 75000 positions
  played 1150 games, 31956 / 75000 positions
  played 1200 games, 33398 / 75000 positions
  played 1250 games, 34825 / 75000 positions
  played 1300 games, 36111 / 75000 positions
  played 1350 games, 37500 / 75000 positions
  played 1400 games, 38808 / 75000 positions
  played 1450 games, 40218 / 75000 positions
  played 1500 games, 41533 / 75000 positions
  played 1550 games, 42882 / 75000 positions
  played 1600 games, 44280 / 75000 positions
  played 1650 games, 45667 / 75000 positions
  played 1700 games, 47023 / 75000 positions
  played 1750 games, 48517 / 75000 positions
  played 1800 games, 49885 / 75000 positions
  played 1850 games, 51256 / 75000 positions
  played 1900 games, 52599 / 75000 positions
  played 1950 games, 54020 / 75000 positions
  played 2000 games, 55403 / 75000 positions
  played 2050 games, 56754 / 75000 positions
  played 2100 games, 58144 / 75000 positions
  played 2150 games, 59497 / 75000 positions
  played 2200 games, 60921 / 75000 positions
  played 2250 games, 62315 / 75000 positions
  played 2300 games, 63694 / 75000 positions
  played 2350 games, 65018 / 75000 positions
  played 2400 games, 66404 / 75000 positions
  played 2450 games, 67761 / 75000 positions
  played 2500 games, 69155 / 75000 positions
  played 2550 games, 70561 / 75000 positions
  played 2600 games, 71956 / 75000 positions
  played 2650 games, 73343 / 75000 positions
  played 2700 games, 74743 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp7-7.jnnw
