gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-2.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=22484 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1398 / 75000 positions
  played 100 games, 2765 / 75000 positions
  played 150 games, 4097 / 75000 positions
  played 200 games, 5460 / 75000 positions
  played 250 games, 6883 / 75000 positions
  played 300 games, 8256 / 75000 positions
  played 350 games, 9702 / 75000 positions
  played 400 games, 11136 / 75000 positions
  played 450 games, 12541 / 75000 positions
  played 500 games, 13973 / 75000 positions
  played 550 games, 15374 / 75000 positions
  played 600 games, 16730 / 75000 positions
  played 650 games, 18179 / 75000 positions
  played 700 games, 19596 / 75000 positions
  played 750 games, 20920 / 75000 positions
  played 800 games, 22280 / 75000 positions
  played 850 games, 23680 / 75000 positions
  played 900 games, 25140 / 75000 positions
  played 950 games, 26508 / 75000 positions
  played 1000 games, 27925 / 75000 positions
  played 1050 games, 29331 / 75000 positions
  played 1100 games, 30733 / 75000 positions
  played 1150 games, 32188 / 75000 positions
  played 1200 games, 33550 / 75000 positions
  played 1250 games, 34965 / 75000 positions
  played 1300 games, 36277 / 75000 positions
  played 1350 games, 37652 / 75000 positions
  played 1400 games, 39057 / 75000 positions
  played 1450 games, 40321 / 75000 positions
  played 1500 games, 41689 / 75000 positions
  played 1550 games, 43074 / 75000 positions
  played 1600 games, 44388 / 75000 positions
  played 1650 games, 45760 / 75000 positions
  played 1700 games, 47137 / 75000 positions
  played 1750 games, 48540 / 75000 positions
  played 1800 games, 49834 / 75000 positions
  played 1850 games, 51191 / 75000 positions
  played 1900 games, 52585 / 75000 positions
  played 1950 games, 53982 / 75000 positions
  played 2000 games, 55371 / 75000 positions
  played 2050 games, 56849 / 75000 positions
  played 2100 games, 58224 / 75000 positions
  played 2150 games, 59559 / 75000 positions
  played 2200 games, 60974 / 75000 positions
  played 2250 games, 62405 / 75000 positions
  played 2300 games, 63675 / 75000 positions
  played 2350 games, 65091 / 75000 positions
  played 2400 games, 66459 / 75000 positions
  played 2450 games, 67919 / 75000 positions
  played 2500 games, 69325 / 75000 positions
  played 2550 games, 70736 / 75000 positions
  played 2600 games, 72118 / 75000 positions
  played 2650 games, 73465 / 75000 positions
  played 2700 games, 74847 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-2.jnnw
