gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp4-2.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=23109 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1349 / 75000 positions
  played 100 games, 2806 / 75000 positions
  played 150 games, 4217 / 75000 positions
  played 200 games, 5651 / 75000 positions
  played 250 games, 6975 / 75000 positions
  played 300 games, 8369 / 75000 positions
  played 350 games, 9734 / 75000 positions
  played 400 games, 11081 / 75000 positions
  played 450 games, 12502 / 75000 positions
  played 500 games, 13816 / 75000 positions
  played 550 games, 15163 / 75000 positions
  played 600 games, 16624 / 75000 positions
  played 650 games, 17910 / 75000 positions
  played 700 games, 19343 / 75000 positions
  played 750 games, 20774 / 75000 positions
  played 800 games, 22099 / 75000 positions
  played 850 games, 23539 / 75000 positions
  played 900 games, 24948 / 75000 positions
  played 950 games, 26350 / 75000 positions
  played 1000 games, 27687 / 75000 positions
  played 1050 games, 29064 / 75000 positions
  played 1100 games, 30467 / 75000 positions
  played 1150 games, 31862 / 75000 positions
  played 1200 games, 33265 / 75000 positions
  played 1250 games, 34651 / 75000 positions
  played 1300 games, 36054 / 75000 positions
  played 1350 games, 37431 / 75000 positions
  played 1400 games, 38760 / 75000 positions
  played 1450 games, 40098 / 75000 positions
  played 1500 games, 41518 / 75000 positions
  played 1550 games, 42936 / 75000 positions
  played 1600 games, 44368 / 75000 positions
  played 1650 games, 45769 / 75000 positions
  played 1700 games, 47163 / 75000 positions
  played 1750 games, 48503 / 75000 positions
  played 1800 games, 49867 / 75000 positions
  played 1850 games, 51282 / 75000 positions
  played 1900 games, 52673 / 75000 positions
  played 1950 games, 54101 / 75000 positions
  played 2000 games, 55562 / 75000 positions
  played 2050 games, 56905 / 75000 positions
  played 2100 games, 58240 / 75000 positions
  played 2150 games, 59666 / 75000 positions
  played 2200 games, 61030 / 75000 positions
  played 2250 games, 62451 / 75000 positions
  played 2300 games, 63817 / 75000 positions
  played 2350 games, 65081 / 75000 positions
  played 2400 games, 66452 / 75000 positions
  played 2450 games, 67779 / 75000 positions
  played 2500 games, 69121 / 75000 positions
  played 2550 games, 70452 / 75000 positions
  played 2600 games, 71814 / 75000 positions
  played 2650 games, 73114 / 75000 positions
  played 2700 games, 74495 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp4-2.jnnw
