gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp7-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=27965 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1390 / 75000 positions
  played 100 games, 2675 / 75000 positions
  played 150 games, 4067 / 75000 positions
  played 200 games, 5473 / 75000 positions
  played 250 games, 6874 / 75000 positions
  played 300 games, 8238 / 75000 positions
  played 350 games, 9624 / 75000 positions
  played 400 games, 11022 / 75000 positions
  played 450 games, 12362 / 75000 positions
  played 500 games, 13653 / 75000 positions
  played 550 games, 14992 / 75000 positions
  played 600 games, 16312 / 75000 positions
  played 650 games, 17702 / 75000 positions
  played 700 games, 19081 / 75000 positions
  played 750 games, 20490 / 75000 positions
  played 800 games, 21842 / 75000 positions
  played 850 games, 23219 / 75000 positions
  played 900 games, 24624 / 75000 positions
  played 950 games, 26048 / 75000 positions
  played 1000 games, 27414 / 75000 positions
  played 1050 games, 28777 / 75000 positions
  played 1100 games, 30186 / 75000 positions
  played 1150 games, 31553 / 75000 positions
  played 1200 games, 32920 / 75000 positions
  played 1250 games, 34342 / 75000 positions
  played 1300 games, 35674 / 75000 positions
  played 1350 games, 37032 / 75000 positions
  played 1400 games, 38417 / 75000 positions
  played 1450 games, 39774 / 75000 positions
  played 1500 games, 41111 / 75000 positions
  played 1550 games, 42536 / 75000 positions
  played 1600 games, 43931 / 75000 positions
  played 1650 games, 45322 / 75000 positions
  played 1700 games, 46669 / 75000 positions
  played 1750 games, 48050 / 75000 positions
  played 1800 games, 49464 / 75000 positions
  played 1850 games, 50907 / 75000 positions
  played 1900 games, 52325 / 75000 positions
  played 1950 games, 53732 / 75000 positions
  played 2000 games, 55175 / 75000 positions
  played 2050 games, 56613 / 75000 positions
  played 2100 games, 57984 / 75000 positions
  played 2150 games, 59386 / 75000 positions
  played 2200 games, 60742 / 75000 positions
  played 2250 games, 62081 / 75000 positions
  played 2300 games, 63418 / 75000 positions
  played 2350 games, 64793 / 75000 positions
  played 2400 games, 66169 / 75000 positions
  played 2450 games, 67571 / 75000 positions
  played 2500 games, 68988 / 75000 positions
  played 2550 games, 70372 / 75000 positions
  played 2600 games, 71762 / 75000 positions
  played 2650 games, 73141 / 75000 positions
  played 2700 games, 74497 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp7-5.jnnw
