gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-7.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=32204 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1415 / 75000 positions
  played 100 games, 2832 / 75000 positions
  played 150 games, 4230 / 75000 positions
  played 200 games, 5609 / 75000 positions
  played 250 games, 7003 / 75000 positions
  played 300 games, 8393 / 75000 positions
  played 350 games, 9826 / 75000 positions
  played 400 games, 11218 / 75000 positions
  played 450 games, 12560 / 75000 positions
  played 500 games, 13970 / 75000 positions
  played 550 games, 15316 / 75000 positions
  played 600 games, 16692 / 75000 positions
  played 650 games, 18093 / 75000 positions
  played 700 games, 19407 / 75000 positions
  played 750 games, 20780 / 75000 positions
  played 800 games, 22157 / 75000 positions
  played 850 games, 23561 / 75000 positions
  played 900 games, 24907 / 75000 positions
  played 950 games, 26306 / 75000 positions
  played 1000 games, 27701 / 75000 positions
  played 1050 games, 29068 / 75000 positions
  played 1100 games, 30487 / 75000 positions
  played 1150 games, 31910 / 75000 positions
  played 1200 games, 33360 / 75000 positions
  played 1250 games, 34712 / 75000 positions
  played 1300 games, 36016 / 75000 positions
  played 1350 games, 37363 / 75000 positions
  played 1400 games, 38708 / 75000 positions
  played 1450 games, 40114 / 75000 positions
  played 1500 games, 41414 / 75000 positions
  played 1550 games, 42760 / 75000 positions
  played 1600 games, 44190 / 75000 positions
  played 1650 games, 45578 / 75000 positions
  played 1700 games, 46945 / 75000 positions
  played 1750 games, 48293 / 75000 positions
  played 1800 games, 49679 / 75000 positions
  played 1850 games, 51102 / 75000 positions
  played 1900 games, 52406 / 75000 positions
  played 1950 games, 53811 / 75000 positions
  played 2000 games, 55176 / 75000 positions
  played 2050 games, 56586 / 75000 positions
  played 2100 games, 57959 / 75000 positions
  played 2150 games, 59349 / 75000 positions
  played 2200 games, 60708 / 75000 positions
  played 2250 games, 62178 / 75000 positions
  played 2300 games, 63493 / 75000 positions
  played 2350 games, 64908 / 75000 positions
  played 2400 games, 66353 / 75000 positions
  played 2450 games, 67709 / 75000 positions
  played 2500 games, 69123 / 75000 positions
  played 2550 games, 70439 / 75000 positions
  played 2600 games, 71809 / 75000 positions
  played 2650 games, 73179 / 75000 positions
  played 2700 games, 74553 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-7.jnnw
