gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=26174 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1385 / 75000 positions
  played 100 games, 2761 / 75000 positions
  played 150 games, 4066 / 75000 positions
  played 200 games, 5484 / 75000 positions
  played 250 games, 6923 / 75000 positions
  played 300 games, 8279 / 75000 positions
  played 350 games, 9656 / 75000 positions
  played 400 games, 11006 / 75000 positions
  played 450 games, 12339 / 75000 positions
  played 500 games, 13696 / 75000 positions
  played 550 games, 15041 / 75000 positions
  played 600 games, 16440 / 75000 positions
  played 650 games, 17789 / 75000 positions
  played 700 games, 19115 / 75000 positions
  played 750 games, 20457 / 75000 positions
  played 800 games, 21872 / 75000 positions
  played 850 games, 23213 / 75000 positions
  played 900 games, 24583 / 75000 positions
  played 950 games, 25911 / 75000 positions
  played 1000 games, 27173 / 75000 positions
  played 1050 games, 28531 / 75000 positions
  played 1100 games, 29884 / 75000 positions
  played 1150 games, 31308 / 75000 positions
  played 1200 games, 32643 / 75000 positions
  played 1250 games, 34021 / 75000 positions
  played 1300 games, 35327 / 75000 positions
  played 1350 games, 36715 / 75000 positions
  played 1400 games, 38095 / 75000 positions
  played 1450 games, 39441 / 75000 positions
  played 1500 games, 40774 / 75000 positions
  played 1550 games, 42180 / 75000 positions
  played 1600 games, 43618 / 75000 positions
  played 1650 games, 44976 / 75000 positions
  played 1700 games, 46361 / 75000 positions
  played 1750 games, 47768 / 75000 positions
  played 1800 games, 49161 / 75000 positions
  played 1850 games, 50490 / 75000 positions
  played 1900 games, 51791 / 75000 positions
  played 1950 games, 53189 / 75000 positions
  played 2000 games, 54609 / 75000 positions
  played 2050 games, 56029 / 75000 positions
  played 2100 games, 57382 / 75000 positions
  played 2150 games, 58780 / 75000 positions
  played 2200 games, 60110 / 75000 positions
  played 2250 games, 61401 / 75000 positions
  played 2300 games, 62781 / 75000 positions
  played 2350 games, 64147 / 75000 positions
  played 2400 games, 65531 / 75000 positions
  played 2450 games, 66842 / 75000 positions
  played 2500 games, 68206 / 75000 positions
  played 2550 games, 69628 / 75000 positions
  played 2600 games, 71026 / 75000 positions
  played 2650 games, 72357 / 75000 positions
  played 2700 games, 73720 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-8.jnnw
