gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp5-4.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=24250 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1417 / 75000 positions
  played 100 games, 2802 / 75000 positions
  played 150 games, 4156 / 75000 positions
  played 200 games, 5560 / 75000 positions
  played 250 games, 6916 / 75000 positions
  played 300 games, 8344 / 75000 positions
  played 350 games, 9766 / 75000 positions
  played 400 games, 11096 / 75000 positions
  played 450 games, 12470 / 75000 positions
  played 500 games, 13841 / 75000 positions
  played 550 games, 15204 / 75000 positions
  played 600 games, 16620 / 75000 positions
  played 650 games, 18006 / 75000 positions
  played 700 games, 19412 / 75000 positions
  played 750 games, 20827 / 75000 positions
  played 800 games, 22195 / 75000 positions
  played 850 games, 23622 / 75000 positions
  played 900 games, 25008 / 75000 positions
  played 950 games, 26369 / 75000 positions
  played 1000 games, 27761 / 75000 positions
  played 1050 games, 29105 / 75000 positions
  played 1100 games, 30459 / 75000 positions
  played 1150 games, 31865 / 75000 positions
  played 1200 games, 33256 / 75000 positions
  played 1250 games, 34601 / 75000 positions
  played 1300 games, 35943 / 75000 positions
  played 1350 games, 37300 / 75000 positions
  played 1400 games, 38695 / 75000 positions
  played 1450 games, 40121 / 75000 positions
  played 1500 games, 41492 / 75000 positions
  played 1550 games, 42876 / 75000 positions
  played 1600 games, 44308 / 75000 positions
  played 1650 games, 45693 / 75000 positions
  played 1700 games, 47084 / 75000 positions
  played 1750 games, 48455 / 75000 positions
  played 1800 games, 49804 / 75000 positions
  played 1850 games, 51186 / 75000 positions
  played 1900 games, 52561 / 75000 positions
  played 1950 games, 53901 / 75000 positions
  played 2000 games, 55317 / 75000 positions
  played 2050 games, 56679 / 75000 positions
  played 2100 games, 58096 / 75000 positions
  played 2150 games, 59482 / 75000 positions
  played 2200 games, 60853 / 75000 positions
  played 2250 games, 62283 / 75000 positions
  played 2300 games, 63655 / 75000 positions
  played 2350 games, 65019 / 75000 positions
  played 2400 games, 66420 / 75000 positions
  played 2450 games, 67814 / 75000 positions
  played 2500 games, 69194 / 75000 positions
  played 2550 games, 70529 / 75000 positions
  played 2600 games, 71914 / 75000 positions
  played 2650 games, 73340 / 75000 positions
  played 2700 games, 74713 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp5-4.jnnw
