gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp5-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=14791 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1381 / 75000 positions
  played 100 games, 2811 / 75000 positions
  played 150 games, 4215 / 75000 positions
  played 200 games, 5520 / 75000 positions
  played 250 games, 6920 / 75000 positions
  played 300 games, 8367 / 75000 positions
  played 350 games, 9707 / 75000 positions
  played 400 games, 11062 / 75000 positions
  played 450 games, 12431 / 75000 positions
  played 500 games, 13851 / 75000 positions
  played 550 games, 15206 / 75000 positions
  played 600 games, 16534 / 75000 positions
  played 650 games, 17886 / 75000 positions
  played 700 games, 19277 / 75000 positions
  played 750 games, 20662 / 75000 positions
  played 800 games, 22032 / 75000 positions
  played 850 games, 23448 / 75000 positions
  played 900 games, 24871 / 75000 positions
  played 950 games, 26301 / 75000 positions
  played 1000 games, 27668 / 75000 positions
  played 1050 games, 29157 / 75000 positions
  played 1100 games, 30491 / 75000 positions
  played 1150 games, 31876 / 75000 positions
  played 1200 games, 33350 / 75000 positions
  played 1250 games, 34743 / 75000 positions
  played 1300 games, 36215 / 75000 positions
  played 1350 games, 37638 / 75000 positions
  played 1400 games, 39001 / 75000 positions
  played 1450 games, 40434 / 75000 positions
  played 1500 games, 41774 / 75000 positions
  played 1550 games, 43156 / 75000 positions
  played 1600 games, 44488 / 75000 positions
  played 1650 games, 45923 / 75000 positions
  played 1700 games, 47350 / 75000 positions
  played 1750 games, 48775 / 75000 positions
  played 1800 games, 50134 / 75000 positions
  played 1850 games, 51461 / 75000 positions
  played 1900 games, 52863 / 75000 positions
  played 1950 games, 54201 / 75000 positions
  played 2000 games, 55552 / 75000 positions
  played 2050 games, 57020 / 75000 positions
  played 2100 games, 58305 / 75000 positions
  played 2150 games, 59633 / 75000 positions
  played 2200 games, 60997 / 75000 positions
  played 2250 games, 62332 / 75000 positions
  played 2300 games, 63697 / 75000 positions
  played 2350 games, 65051 / 75000 positions
  played 2400 games, 66448 / 75000 positions
  played 2450 games, 67827 / 75000 positions
  played 2500 games, 69238 / 75000 positions
  played 2550 games, 70613 / 75000 positions
  played 2600 games, 72077 / 75000 positions
  played 2650 games, 73399 / 75000 positions
  played 2700 games, 74804 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp5-5.jnnw
