gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=7670 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1355 / 75000 positions
  played 100 games, 2792 / 75000 positions
  played 150 games, 4166 / 75000 positions
  played 200 games, 5601 / 75000 positions
  played 250 games, 6967 / 75000 positions
  played 300 games, 8342 / 75000 positions
  played 350 games, 9809 / 75000 positions
  played 400 games, 11206 / 75000 positions
  played 450 games, 12554 / 75000 positions
  played 500 games, 13935 / 75000 positions
  played 550 games, 15317 / 75000 positions
  played 600 games, 16684 / 75000 positions
  played 650 games, 18064 / 75000 positions
  played 700 games, 19417 / 75000 positions
  played 750 games, 20750 / 75000 positions
  played 800 games, 22116 / 75000 positions
  played 850 games, 23555 / 75000 positions
  played 900 games, 24983 / 75000 positions
  played 950 games, 26366 / 75000 positions
  played 1000 games, 27739 / 75000 positions
  played 1050 games, 29114 / 75000 positions
  played 1100 games, 30553 / 75000 positions
  played 1150 games, 31952 / 75000 positions
  played 1200 games, 33332 / 75000 positions
  played 1250 games, 34753 / 75000 positions
  played 1300 games, 36216 / 75000 positions
  played 1350 games, 37570 / 75000 positions
  played 1400 games, 38908 / 75000 positions
  played 1450 games, 40260 / 75000 positions
  played 1500 games, 41684 / 75000 positions
  played 1550 games, 43152 / 75000 positions
  played 1600 games, 44482 / 75000 positions
  played 1650 games, 45838 / 75000 positions
  played 1700 games, 47231 / 75000 positions
  played 1750 games, 48638 / 75000 positions
  played 1800 games, 50065 / 75000 positions
  played 1850 games, 51452 / 75000 positions
  played 1900 games, 52820 / 75000 positions
  played 1950 games, 54174 / 75000 positions
  played 2000 games, 55584 / 75000 positions
  played 2050 games, 57005 / 75000 positions
  played 2100 games, 58397 / 75000 positions
  played 2150 games, 59793 / 75000 positions
  played 2200 games, 61140 / 75000 positions
  played 2250 games, 62567 / 75000 positions
  played 2300 games, 63976 / 75000 positions
  played 2350 games, 65401 / 75000 positions
  played 2400 games, 66798 / 75000 positions
  played 2450 games, 68171 / 75000 positions
  played 2500 games, 69545 / 75000 positions
  played 2550 games, 70904 / 75000 positions
  played 2600 games, 72247 / 75000 positions
  played 2650 games, 73595 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp3-3.jnnw
