gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-7.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=10211 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1368 / 75000 positions
  played 100 games, 2759 / 75000 positions
  played 150 games, 4169 / 75000 positions
  played 200 games, 5444 / 75000 positions
  played 250 games, 6789 / 75000 positions
  played 300 games, 8235 / 75000 positions
  played 350 games, 9519 / 75000 positions
  played 400 games, 10916 / 75000 positions
  played 450 games, 12305 / 75000 positions
  played 500 games, 13720 / 75000 positions
  played 550 games, 15105 / 75000 positions
  played 600 games, 16440 / 75000 positions
  played 650 games, 17785 / 75000 positions
  played 700 games, 19150 / 75000 positions
  played 750 games, 20493 / 75000 positions
  played 800 games, 21867 / 75000 positions
  played 850 games, 23232 / 75000 positions
  played 900 games, 24654 / 75000 positions
  played 950 games, 25973 / 75000 positions
  played 1000 games, 27277 / 75000 positions
  played 1050 games, 28618 / 75000 positions
  played 1100 games, 29981 / 75000 positions
  played 1150 games, 31317 / 75000 positions
  played 1200 games, 32617 / 75000 positions
  played 1250 games, 33957 / 75000 positions
  played 1300 games, 35253 / 75000 positions
  played 1350 games, 36638 / 75000 positions
  played 1400 games, 37975 / 75000 positions
  played 1450 games, 39381 / 75000 positions
  played 1500 games, 40751 / 75000 positions
  played 1550 games, 42090 / 75000 positions
  played 1600 games, 43453 / 75000 positions
  played 1650 games, 44872 / 75000 positions
  played 1700 games, 46200 / 75000 positions
  played 1750 games, 47543 / 75000 positions
  played 1800 games, 48923 / 75000 positions
  played 1850 games, 50324 / 75000 positions
  played 1900 games, 51646 / 75000 positions
  played 1950 games, 52994 / 75000 positions
  played 2000 games, 54382 / 75000 positions
  played 2050 games, 55753 / 75000 positions
  played 2100 games, 57155 / 75000 positions
  played 2150 games, 58460 / 75000 positions
  played 2200 games, 59794 / 75000 positions
  played 2250 games, 61197 / 75000 positions
  played 2300 games, 62532 / 75000 positions
  played 2350 games, 63939 / 75000 positions
  played 2400 games, 65329 / 75000 positions
  played 2450 games, 66702 / 75000 positions
  played 2500 games, 68063 / 75000 positions
  played 2550 games, 69466 / 75000 positions
  played 2600 games, 70848 / 75000 positions
  played 2650 games, 72225 / 75000 positions
  played 2700 games, 73524 / 75000 positions
  played 2750 games, 74888 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-7.jnnw
