gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=15075 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1366 / 75000 positions
  played 100 games, 2682 / 75000 positions
  played 150 games, 4053 / 75000 positions
  played 200 games, 5436 / 75000 positions
  played 250 games, 6806 / 75000 positions
  played 300 games, 8158 / 75000 positions
  played 350 games, 9560 / 75000 positions
  played 400 games, 10903 / 75000 positions
  played 450 games, 12206 / 75000 positions
  played 500 games, 13538 / 75000 positions
  played 550 games, 14883 / 75000 positions
  played 600 games, 16242 / 75000 positions
  played 650 games, 17539 / 75000 positions
  played 700 games, 18945 / 75000 positions
  played 750 games, 20330 / 75000 positions
  played 800 games, 21705 / 75000 positions
  played 850 games, 23052 / 75000 positions
  played 900 games, 24418 / 75000 positions
  played 950 games, 25799 / 75000 positions
  played 1000 games, 27091 / 75000 positions
  played 1050 games, 28519 / 75000 positions
  played 1100 games, 29893 / 75000 positions
  played 1150 games, 31242 / 75000 positions
  played 1200 games, 32624 / 75000 positions
  played 1250 games, 34021 / 75000 positions
  played 1300 games, 35432 / 75000 positions
  played 1350 games, 36803 / 75000 positions
  played 1400 games, 38117 / 75000 positions
  played 1450 games, 39462 / 75000 positions
  played 1500 games, 40846 / 75000 positions
  played 1550 games, 42261 / 75000 positions
  played 1600 games, 43557 / 75000 positions
  played 1650 games, 44908 / 75000 positions
  played 1700 games, 46292 / 75000 positions
  played 1750 games, 47710 / 75000 positions
  played 1800 games, 49004 / 75000 positions
  played 1850 games, 50395 / 75000 positions
  played 1900 games, 51708 / 75000 positions
  played 1950 games, 53051 / 75000 positions
  played 2000 games, 54380 / 75000 positions
  played 2050 games, 55760 / 75000 positions
  played 2100 games, 57109 / 75000 positions
  played 2150 games, 58463 / 75000 positions
  played 2200 games, 59859 / 75000 positions
  played 2250 games, 61182 / 75000 positions
  played 2300 games, 62504 / 75000 positions
  played 2350 games, 63813 / 75000 positions
  played 2400 games, 65247 / 75000 positions
  played 2450 games, 66570 / 75000 positions
  played 2500 games, 67981 / 75000 positions
  played 2550 games, 69339 / 75000 positions
  played 2600 games, 70694 / 75000 positions
  played 2650 games, 72029 / 75000 positions
  played 2700 games, 73383 / 75000 positions
  played 2750 games, 74729 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-3.jnnw
