gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp5-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=4959 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1358 / 75000 positions
  played 100 games, 2720 / 75000 positions
  played 150 games, 4059 / 75000 positions
  played 200 games, 5453 / 75000 positions
  played 250 games, 6838 / 75000 positions
  played 300 games, 8261 / 75000 positions
  played 350 games, 9732 / 75000 positions
  played 400 games, 11101 / 75000 positions
  played 450 games, 12544 / 75000 positions
  played 500 games, 13950 / 75000 positions
  played 550 games, 15346 / 75000 positions
  played 600 games, 16743 / 75000 positions
  played 650 games, 18056 / 75000 positions
  played 700 games, 19505 / 75000 positions
  played 750 games, 20911 / 75000 positions
  played 800 games, 22225 / 75000 positions
  played 850 games, 23597 / 75000 positions
  played 900 games, 25029 / 75000 positions
  played 950 games, 26434 / 75000 positions
  played 1000 games, 27856 / 75000 positions
  played 1050 games, 29211 / 75000 positions
  played 1100 games, 30552 / 75000 positions
  played 1150 games, 31992 / 75000 positions
  played 1200 games, 33370 / 75000 positions
  played 1250 games, 34753 / 75000 positions
  played 1300 games, 36163 / 75000 positions
  played 1350 games, 37580 / 75000 positions
  played 1400 games, 38979 / 75000 positions
  played 1450 games, 40402 / 75000 positions
  played 1500 games, 41771 / 75000 positions
  played 1550 games, 43150 / 75000 positions
  played 1600 games, 44580 / 75000 positions
  played 1650 games, 45965 / 75000 positions
  played 1700 games, 47311 / 75000 positions
  played 1750 games, 48725 / 75000 positions
  played 1800 games, 50143 / 75000 positions
  played 1850 games, 51519 / 75000 positions
  played 1900 games, 52917 / 75000 positions
  played 1950 games, 54295 / 75000 positions
  played 2000 games, 55684 / 75000 positions
  played 2050 games, 57114 / 75000 positions
  played 2100 games, 58520 / 75000 positions
  played 2150 games, 59896 / 75000 positions
  played 2200 games, 61264 / 75000 positions
  played 2250 games, 62656 / 75000 positions
  played 2300 games, 64062 / 75000 positions
  played 2350 games, 65417 / 75000 positions
  played 2400 games, 66773 / 75000 positions
  played 2450 games, 68172 / 75000 positions
  played 2500 games, 69619 / 75000 positions
  played 2550 games, 71047 / 75000 positions
  played 2600 games, 72396 / 75000 positions
  played 2650 games, 73839 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp5-3.jnnw
