gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp8-6.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=20628 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1439 / 75000 positions
  played 100 games, 2779 / 75000 positions
  played 150 games, 4123 / 75000 positions
  played 200 games, 5491 / 75000 positions
  played 250 games, 6863 / 75000 positions
  played 300 games, 8249 / 75000 positions
  played 350 games, 9602 / 75000 positions
  played 400 games, 11062 / 75000 positions
  played 450 games, 12462 / 75000 positions
  played 500 games, 13893 / 75000 positions
  played 550 games, 15224 / 75000 positions
  played 600 games, 16537 / 75000 positions
  played 650 games, 17957 / 75000 positions
  played 700 games, 19396 / 75000 positions
  played 750 games, 20693 / 75000 positions
  played 800 games, 22083 / 75000 positions
  played 850 games, 23476 / 75000 positions
  played 900 games, 24876 / 75000 positions
  played 950 games, 26305 / 75000 positions
  played 1000 games, 27731 / 75000 positions
  played 1050 games, 29095 / 75000 positions
  played 1100 games, 30446 / 75000 positions
  played 1150 games, 31860 / 75000 positions
  played 1200 games, 33227 / 75000 positions
  played 1250 games, 34651 / 75000 positions
  played 1300 games, 36014 / 75000 positions
  played 1350 games, 37397 / 75000 positions
  played 1400 games, 38805 / 75000 positions
  played 1450 games, 40179 / 75000 positions
  played 1500 games, 41602 / 75000 positions
  played 1550 games, 43012 / 75000 positions
  played 1600 games, 44456 / 75000 positions
  played 1650 games, 45826 / 75000 positions
  played 1700 games, 47162 / 75000 positions
  played 1750 games, 48550 / 75000 positions
  played 1800 games, 49960 / 75000 positions
  played 1850 games, 51383 / 75000 positions
  played 1900 games, 52795 / 75000 positions
  played 1950 games, 54228 / 75000 positions
  played 2000 games, 55657 / 75000 positions
  played 2050 games, 57080 / 75000 positions
  played 2100 games, 58437 / 75000 positions
  played 2150 games, 59859 / 75000 positions
  played 2200 games, 61231 / 75000 positions
  played 2250 games, 62672 / 75000 positions
  played 2300 games, 64053 / 75000 positions
  played 2350 games, 65414 / 75000 positions
  played 2400 games, 66825 / 75000 positions
  played 2450 games, 68187 / 75000 positions
  played 2500 games, 69497 / 75000 positions
  played 2550 games, 70921 / 75000 positions
  played 2600 games, 72275 / 75000 positions
  played 2650 games, 73622 / 75000 positions
  played 2700 games, 74980 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp8-6.jnnw
