gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-4.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=14741 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1375 / 75000 positions
  played 100 games, 2770 / 75000 positions
  played 150 games, 4129 / 75000 positions
  played 200 games, 5421 / 75000 positions
  played 250 games, 6762 / 75000 positions
  played 300 games, 8151 / 75000 positions
  played 350 games, 9514 / 75000 positions
  played 400 games, 10912 / 75000 positions
  played 450 games, 12233 / 75000 positions
  played 500 games, 13581 / 75000 positions
  played 550 games, 14989 / 75000 positions
  played 600 games, 16336 / 75000 positions
  played 650 games, 17723 / 75000 positions
  played 700 games, 19068 / 75000 positions
  played 750 games, 20435 / 75000 positions
  played 800 games, 21798 / 75000 positions
  played 850 games, 23116 / 75000 positions
  played 900 games, 24489 / 75000 positions
  played 950 games, 25844 / 75000 positions
  played 1000 games, 27206 / 75000 positions
  played 1050 games, 28548 / 75000 positions
  played 1100 games, 29954 / 75000 positions
  played 1150 games, 31290 / 75000 positions
  played 1200 games, 32636 / 75000 positions
  played 1250 games, 34032 / 75000 positions
  played 1300 games, 35407 / 75000 positions
  played 1350 games, 36815 / 75000 positions
  played 1400 games, 38238 / 75000 positions
  played 1450 games, 39621 / 75000 positions
  played 1500 games, 40982 / 75000 positions
  played 1550 games, 42361 / 75000 positions
  played 1600 games, 43693 / 75000 positions
  played 1650 games, 44939 / 75000 positions
  played 1700 games, 46287 / 75000 positions
  played 1750 games, 47666 / 75000 positions
  played 1800 games, 49033 / 75000 positions
  played 1850 games, 50510 / 75000 positions
  played 1900 games, 51958 / 75000 positions
  played 1950 games, 53307 / 75000 positions
  played 2000 games, 54626 / 75000 positions
  played 2050 games, 56054 / 75000 positions
  played 2100 games, 57359 / 75000 positions
  played 2150 games, 58782 / 75000 positions
  played 2200 games, 60174 / 75000 positions
  played 2250 games, 61612 / 75000 positions
  played 2300 games, 62940 / 75000 positions
  played 2350 games, 64236 / 75000 positions
  played 2400 games, 65618 / 75000 positions
  played 2450 games, 67001 / 75000 positions
  played 2500 games, 68366 / 75000 positions
  played 2550 games, 69752 / 75000 positions
  played 2600 games, 71158 / 75000 positions
  played 2650 games, 72515 / 75000 positions
  played 2700 games, 73900 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp1-4.jnnw
