gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp8-4.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=6448 nnue=/root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1368 / 75000 positions
  played 100 games, 2721 / 75000 positions
  played 150 games, 4098 / 75000 positions
  played 200 games, 5495 / 75000 positions
  played 250 games, 6856 / 75000 positions
  played 300 games, 8189 / 75000 positions
  played 350 games, 9457 / 75000 positions
  played 400 games, 10915 / 75000 positions
  played 450 games, 12255 / 75000 positions
  played 500 games, 13691 / 75000 positions
  played 550 games, 15041 / 75000 positions
  played 600 games, 16409 / 75000 positions
  played 650 games, 17813 / 75000 positions
  played 700 games, 19105 / 75000 positions
  played 750 games, 20473 / 75000 positions
  played 800 games, 21917 / 75000 positions
  played 850 games, 23319 / 75000 positions
  played 900 games, 24666 / 75000 positions
  played 950 games, 26031 / 75000 positions
  played 1000 games, 27550 / 75000 positions
  played 1050 games, 28958 / 75000 positions
  played 1100 games, 30301 / 75000 positions
  played 1150 games, 31681 / 75000 positions
  played 1200 games, 33091 / 75000 positions
  played 1250 games, 34461 / 75000 positions
  played 1300 games, 35833 / 75000 positions
  played 1350 games, 37240 / 75000 positions
  played 1400 games, 38581 / 75000 positions
  played 1450 games, 39933 / 75000 positions
  played 1500 games, 41314 / 75000 positions
  played 1550 games, 42683 / 75000 positions
  played 1600 games, 44096 / 75000 positions
  played 1650 games, 45452 / 75000 positions
  played 1700 games, 46774 / 75000 positions
  played 1750 games, 48175 / 75000 positions
  played 1800 games, 49614 / 75000 positions
  played 1850 games, 51016 / 75000 positions
  played 1900 games, 52386 / 75000 positions
  played 1950 games, 53752 / 75000 positions
  played 2000 games, 55173 / 75000 positions
  played 2050 games, 56588 / 75000 positions
  played 2100 games, 57932 / 75000 positions
  played 2150 games, 59291 / 75000 positions
  played 2200 games, 60669 / 75000 positions
  played 2250 games, 62040 / 75000 positions
  played 2300 games, 63394 / 75000 positions
  played 2350 games, 64796 / 75000 positions
  played 2400 games, 66225 / 75000 positions
  played 2450 games, 67573 / 75000 positions
  played 2500 games, 68866 / 75000 positions
  played 2550 games, 70209 / 75000 positions
  played 2600 games, 71609 / 75000 positions
  played 2650 games, 72992 / 75000 positions
  played 2700 games, 74372 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0287-selfplay-egdb-perfect/artefacts.src/sp8-4.jnnw
