gen-data-wdl: n=18750 out=/root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/sp0-2.jnnw eval_depth=10 play_depth=8 max_plies=200 seed=2530 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=60
  played 50 games, 1755 / 18750 positions
  played 100 games, 3395 / 18750 positions
  played 150 games, 5138 / 18750 positions
  played 200 games, 6935 / 18750 positions
  played 250 games, 8720 / 18750 positions
  played 300 games, 10426 / 18750 positions
  played 350 games, 12073 / 18750 positions
  played 400 games, 13763 / 18750 positions
  played 450 games, 15520 / 18750 positions
  played 500 games, 17271 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/sp0-2.jnnw
