gen-data-wdl: n=18750 out=/root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/sp4-7.jnnw eval_depth=10 play_depth=8 max_plies=200 seed=31152 nnue=/root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=60
  played 50 games, 1811 / 18750 positions
  played 100 games, 3427 / 18750 positions
  played 150 games, 5114 / 18750 positions
  played 200 games, 6952 / 18750 positions
  played 250 games, 8761 / 18750 positions
  played 300 games, 10376 / 18750 positions
  played 350 games, 11998 / 18750 positions
  played 400 games, 13758 / 18750 positions
  played 450 games, 15555 / 18750 positions
  played 500 games, 17301 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/sp4-7.jnnw
