gen-data-wdl: n=18750 out=/root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/sp3-8.jnnw eval_depth=10 play_depth=8 max_plies=200 seed=22747 nnue=/root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=60
  played 50 games, 1591 / 18750 positions
  played 100 games, 3258 / 18750 positions
  played 150 games, 5094 / 18750 positions
  played 200 games, 6836 / 18750 positions
  played 250 games, 8576 / 18750 positions
  played 300 games, 10267 / 18750 positions
  played 350 games, 12055 / 18750 positions
  played 400 games, 13844 / 18750 positions
  played 450 games, 15495 / 18750 positions
  played 500 games, 17242 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/ccx33-0215-depth-mt60/artefacts.src/sp3-8.jnnw
