gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp4-11.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=16311 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1739 / 18750 positions
  played 100 games, 3415 / 18750 positions
  played 150 games, 5115 / 18750 positions
  played 200 games, 6788 / 18750 positions
  played 250 games, 8496 / 18750 positions
  played 300 games, 10323 / 18750 positions
  played 350 games, 12041 / 18750 positions
  played 400 games, 13803 / 18750 positions
  played 450 games, 15677 / 18750 positions
  played 500 games, 17440 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp4-11.jnnw
