gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp3-15.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=2662 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1725 / 18750 positions
  played 100 games, 3428 / 18750 positions
  played 150 games, 5103 / 18750 positions
  played 200 games, 6812 / 18750 positions
  played 250 games, 8447 / 18750 positions
  played 300 games, 10139 / 18750 positions
  played 350 games, 11829 / 18750 positions
  played 400 games, 13633 / 18750 positions
  played 450 games, 15297 / 18750 positions
  played 500 games, 17082 / 18750 positions
  played 550 games, 18648 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp3-15.jnnw
