gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp3-6.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=9189 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1793 / 18750 positions
  played 100 games, 3472 / 18750 positions
  played 150 games, 5187 / 18750 positions
  played 200 games, 6866 / 18750 positions
  played 250 games, 8707 / 18750 positions
  played 300 games, 10392 / 18750 positions
  played 350 games, 12038 / 18750 positions
  played 400 games, 13767 / 18750 positions
  played 450 games, 15583 / 18750 positions
  played 500 games, 17298 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp3-6.jnnw
