gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp5-1.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=28478 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1795 / 18750 positions
  played 100 games, 3466 / 18750 positions
  played 150 games, 5322 / 18750 positions
  played 200 games, 7040 / 18750 positions
  played 250 games, 8831 / 18750 positions
  played 300 games, 10542 / 18750 positions
  played 350 games, 12329 / 18750 positions
  played 400 games, 14049 / 18750 positions
  played 450 games, 15864 / 18750 positions
  played 500 games, 17489 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp5-1.jnnw
