gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp1-3.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=31280 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1792 / 18750 positions
  played 100 games, 3428 / 18750 positions
  played 150 games, 5210 / 18750 positions
  played 200 games, 6889 / 18750 positions
  played 250 games, 8572 / 18750 positions
  played 300 games, 10363 / 18750 positions
  played 350 games, 12119 / 18750 positions
  played 400 games, 13861 / 18750 positions
  played 450 games, 15658 / 18750 positions
  played 500 games, 17334 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp1-3.jnnw
