gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp5-15.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=5370 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1841 / 18750 positions
  played 100 games, 3543 / 18750 positions
  played 150 games, 5305 / 18750 positions
  played 200 games, 7174 / 18750 positions
  played 250 games, 8989 / 18750 positions
  played 300 games, 10700 / 18750 positions
  played 350 games, 12446 / 18750 positions
  played 400 games, 14035 / 18750 positions
  played 450 games, 15672 / 18750 positions
  played 500 games, 17258 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp5-15.jnnw
