gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp1-11.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=4895 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1651 / 18750 positions
  played 100 games, 3233 / 18750 positions
  played 150 games, 4934 / 18750 positions
  played 200 games, 6674 / 18750 positions
  played 250 games, 8368 / 18750 positions
  played 300 games, 10083 / 18750 positions
  played 350 games, 11835 / 18750 positions
  played 400 games, 13644 / 18750 positions
  played 450 games, 15398 / 18750 positions
  played 500 games, 17169 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp1-11.jnnw
