gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp1-9.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=30857 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1772 / 18750 positions
  played 100 games, 3472 / 18750 positions
  played 150 games, 5176 / 18750 positions
  played 200 games, 7030 / 18750 positions
  played 250 games, 8740 / 18750 positions
  played 300 games, 10570 / 18750 positions
  played 350 games, 12408 / 18750 positions
  played 400 games, 14121 / 18750 positions
  played 450 games, 15930 / 18750 positions
  played 500 games, 17618 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp1-9.jnnw
