gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp3-10.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=5463 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1855 / 18750 positions
  played 100 games, 3615 / 18750 positions
  played 150 games, 5317 / 18750 positions
  played 200 games, 7005 / 18750 positions
  played 250 games, 8671 / 18750 positions
  played 300 games, 10501 / 18750 positions
  played 350 games, 12155 / 18750 positions
  played 400 games, 13936 / 18750 positions
  played 450 games, 15565 / 18750 positions
  played 500 games, 17250 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp3-10.jnnw
