gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp5-6.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=6568 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1704 / 18750 positions
  played 100 games, 3454 / 18750 positions
  played 150 games, 5202 / 18750 positions
  played 200 games, 6852 / 18750 positions
  played 250 games, 8651 / 18750 positions
  played 300 games, 10317 / 18750 positions
  played 350 games, 12042 / 18750 positions
  played 400 games, 13803 / 18750 positions
  played 450 games, 15670 / 18750 positions
  played 500 games, 17385 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp5-6.jnnw
