gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp4-10.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=17258 nnue=/root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1792 / 18750 positions
  played 100 games, 3570 / 18750 positions
  played 150 games, 5401 / 18750 positions
  played 200 games, 7081 / 18750 positions
  played 250 games, 8870 / 18750 positions
  played 300 games, 10675 / 18750 positions
  played 350 games, 12375 / 18750 positions
  played 400 games, 14080 / 18750 positions
  played 450 games, 15915 / 18750 positions
  played 500 games, 17761 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0214-depth-mt30/artefacts.src/sp4-10.jnnw
