gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=30459 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1542 / 37500 positions
  played 100 games, 3094 / 37500 positions
  played 150 games, 4705 / 37500 positions
  played 200 games, 6274 / 37500 positions
  played 250 games, 7892 / 37500 positions
  played 300 games, 9517 / 37500 positions
  played 350 games, 11100 / 37500 positions
  played 400 games, 12690 / 37500 positions
  played 450 games, 14176 / 37500 positions
  played 500 games, 15662 / 37500 positions
  played 550 games, 17260 / 37500 positions
  played 600 games, 18721 / 37500 positions
  played 650 games, 20370 / 37500 positions
  played 700 games, 21967 / 37500 positions
  played 750 games, 23646 / 37500 positions
  played 800 games, 25201 / 37500 positions
  played 850 games, 26792 / 37500 positions
  played 900 games, 28283 / 37500 positions
  played 950 games, 29838 / 37500 positions
  played 1000 games, 31359 / 37500 positions
  played 1050 games, 32952 / 37500 positions
  played 1100 games, 34622 / 37500 positions
  played 1150 games, 36074 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-4.jnnw
