gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18217 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1572 / 37500 positions
  played 100 games, 3209 / 37500 positions
  played 150 games, 4784 / 37500 positions
  played 200 games, 6445 / 37500 positions
  played 250 games, 7998 / 37500 positions
  played 300 games, 9537 / 37500 positions
  played 350 games, 11089 / 37500 positions
  played 400 games, 12686 / 37500 positions
  played 450 games, 14134 / 37500 positions
  played 500 games, 15746 / 37500 positions
  played 550 games, 17258 / 37500 positions
  played 600 games, 18852 / 37500 positions
  played 650 games, 20384 / 37500 positions
  played 700 games, 21927 / 37500 positions
  played 750 games, 23482 / 37500 positions
  played 800 games, 25104 / 37500 positions
  played 850 games, 26699 / 37500 positions
  played 900 games, 28202 / 37500 positions
  played 950 games, 29816 / 37500 positions
  played 1000 games, 31350 / 37500 positions
  played 1050 games, 32959 / 37500 positions
  played 1100 games, 34507 / 37500 positions
  played 1150 games, 36131 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-7.jnnw
