gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=27888 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1530 / 37500 positions
  played 100 games, 3185 / 37500 positions
  played 150 games, 4719 / 37500 positions
  played 200 games, 6282 / 37500 positions
  played 250 games, 7873 / 37500 positions
  played 300 games, 9553 / 37500 positions
  played 350 games, 11110 / 37500 positions
  played 400 games, 12558 / 37500 positions
  played 450 games, 14116 / 37500 positions
  played 500 games, 15628 / 37500 positions
  played 550 games, 17221 / 37500 positions
  played 600 games, 18692 / 37500 positions
  played 650 games, 20205 / 37500 positions
  played 700 games, 21706 / 37500 positions
  played 750 games, 23180 / 37500 positions
  played 800 games, 24895 / 37500 positions
  played 850 games, 26495 / 37500 positions
  played 900 games, 27994 / 37500 positions
  played 950 games, 29445 / 37500 positions
  played 1000 games, 30913 / 37500 positions
  played 1050 games, 32409 / 37500 positions
  played 1100 games, 34103 / 37500 positions
  played 1150 games, 35630 / 37500 positions
  played 1200 games, 37144 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-5.jnnw
